DATA,HORA,UFISICA,Tipo,Agent,Price (€/MW),MW_TOTAL,MW_RUNNING
2020-01-02 00:00:00,23,RIBATE3,Térmica,EDPGP,0.82,30,108
2020-01-02 00:00:00,23,ALINDO,Hídrica,EDPGP,0.84,69,177
2020-01-02 00:00:00,23,ALINDO,Hídrica,EDPGP,0.86,22.5,199.5
2020-01-02 00:00:00,23,LARES2,Térmica,EDPGP,0.88,30,229.5
2020-01-02 00:00:00,23,PEGO3,Térmica,EGEN,5.91,24,253.5
2020-01-02 00:00:00,23,PEGO4,Térmica,EGEN,11.82,24,277.5
2020-01-02 00:00:00,23,RIBATE3,Térmica,EDPGP,13.12,30,307.5
2020-01-02 00:00:00,23,PEGO3,Térmica,EGEN,13.13,24,331.5
2020-01-02 00:00:00,23,RIBATE3,Térmica,EDPGP,13.14,22.5,354
2020-01-02 00:00:00,23,LARES2,Térmica,EDPGP,13.16,105,459
2020-01-02 00:00:00,23,PEGO4,Térmica,EGEN,13.63,24,483
2020-01-02 00:00:00,23,PEGO3,Térmica,EGEN,14.13,24,507
2020-01-02 00:00:00,23,PEGO4,Térmica,EGEN,14.63,24,531
2020-01-02 00:00:00,24,PEGO3,Térmica,EGEN,0,24,24
2020-01-02 00:00:00,24,PEGO4,Térmica,EGEN,0,24,48
2020-01-02 00:00:00,24,LARES2,Térmica,EDPGP,0.8,30,78
2020-01-02 00:00:00,24,RIBATE3,Térmica,EDPGP,0.82,30,108
2020-01-02 00:00:00,24,ALINDO,Hídrica,EDPGP,0.84,69,177
2020-01-02 00:00:00,24,ALINDO,Hídrica,EDPGP,0.86,22.5,199.5
2020-01-02 00:00:00,24,LARES2,Térmica,EDPGP,0.88,30,229.5
2020-01-02 00:00:00,24,RIBATE3,Térmica,EDPGP,0.9,30,259.5
2020-01-02 00:00:00,24,PEGO3,Térmica,EGEN,7.02,24,283.5
2020-01-02 00:00:00,24,PEGO4,Térmica,EGEN,14.04,24,307.5
2020-01-02 00:00:00,24,RIBATE3,Térmica,EDPGP,15.59,22.5,330
2020-01-02 00:00:00,24,PEGO3,Térmica,EGEN,15.6,24,354
2020-01-02 00:00:00,24,LARES2,Térmica,EDPGP,15.63,42,396
2020-01-02 00:00:00,24,LARES2,Térmica,EDPGP,15.64,63,459
2020-01-02 00:00:00,24,ALINDO,Hídrica,EDPGP,15.65,30,489
2020-01-02 00:00:00,24,PEGO4,Térmica,EGEN,16.1,24,513
2020-01-02 00:00:00,24,PEGO3,Térmica,EGEN,16.6,24,537
2020-01-02 00:00:00,24,PEGO4,Térmica,EGEN,17.1,24,561
2020-01-03 00:00:00,1,PEGO4,Térmica,EGEN,0,48,48
2020-01-03 00:00:00,1,LARES2,Térmica,EDPGP,0.8,27,75
2020-01-03 00:00:00,1,LARES2,Térmica,EDPGP,0.82,27,102
2020-01-03 00:00:00,1,LARES2,Térmica,EDPGP,0.86,27,129
2020-01-03 00:00:00,1,PICOTE4,Hídrica,EDPGP,0.9,73.5,202.5
2020-01-03 00:00:00,1,PEGO4,Térmica,EGEN,7.96,24,226.5
2020-01-03 00:00:00,1,PEGO4,Térmica,EGEN,15.91,24,250.5
2020-01-03 00:00:00,1,LARES2,Térmica,EDPGP,17.67,84,334.5
2020-01-03 00:00:00,1,BEMPOS4,Hídrica,EDPGP,17.69,96,430.5
2020-01-03 00:00:00,2,PEGO4,Térmica,EGEN,0,48,48
2020-01-03 00:00:00,2,LARES2,Térmica,EDPGP,0.8,30,78
2020-01-03 00:00:00,2,LARES2,Térmica,EDPGP,0.82,45,123
2020-01-03 00:00:00,2,FRADE2B,Bombagem,EDPGP,0.9,79.5,202.5
2020-01-03 00:00:00,2,PEGO4,Térmica,EGEN,7.18,24,226.5
2020-01-03 00:00:00,2,PEGO4,Térmica,EGEN,14.36,24,250.5
2020-01-03 00:00:00,2,LARES2,Térmica,EDPGP,15.95,54,304.5
2020-01-03 00:00:00,2,FRADE2B,Bombagem,EDPGP,15.97,27,331.5
2020-01-03 00:00:00,2,LARES2,Térmica,EDPGP,15.99,36,367.5
2020-01-03 00:00:00,2,FRADE2B,Bombagem,EDPGP,16.01,33,400.5
2020-01-03 00:00:00,3,PEGO4,Térmica,EGEN,0,48,48
2020-01-03 00:00:00,3,LARES2,Térmica,EDPGP,0.8,30,78
2020-01-03 00:00:00,3,LARES2,Térmica,EDPGP,0.82,45,123
2020-01-03 00:00:00,3,LARES2,Térmica,EDPGP,0.86,45,168
2020-01-03 00:00:00,3,PEGO4,Térmica,EGEN,5.13,24,192
2020-01-03 00:00:00,3,PEGO4,Térmica,EGEN,10.26,24,216
2020-01-03 00:00:00,3,FRADE2B,Bombagem,EDPGP,11.39,51,267
2020-01-03 00:00:00,3,LARES2,Térmica,EDPGP,11.41,45,312
2020-01-03 00:00:00,3,FRADE2B,Bombagem,EDPGP,11.42,51,363
2020-01-03 00:00:00,4,PEGO4,Térmica,EGEN,0,48,48
2020-01-03 00:00:00,4,LARES2,Térmica,EDPGP,0.8,30,78
2020-01-03 00:00:00,4,LARES2,Térmica,EDPGP,0.82,45,123
2020-01-03 00:00:00,4,LARES2,Térmica,EDPGP,0.86,45,168
2020-01-03 00:00:00,4,PEGO4,Térmica,EGEN,4.16,24,192
2020-01-03 00:00:00,4,PEGO4,Térmica,EGEN,8.33,24,216
2020-01-03 00:00:00,4,LARES2,Térmica,EDPGP,9.24,42,258
2020-01-03 00:00:00,4,FRADE2B,Bombagem,EDPGP,9.26,49.5,307.5
2020-01-03 00:00:00,4,FRADE2B,Bombagem,EDPGP,9.27,46.5,354
2020-01-03 00:00:00,5,PEGO4,Térmica,EGEN,0,48,48
2020-01-03 00:00:00,5,LARES2,Térmica,EDPGP,0.8,30,78
2020-01-03 00:00:00,5,LARES2,Térmica,EDPGP,0.82,45,123
2020-01-03 00:00:00,5,LARES2,Térmica,EDPGP,0.86,45,168
2020-01-03 00:00:00,5,PEGO4,Térmica,EGEN,4.16,24,192
2020-01-03 00:00:00,5,PEGO4,Térmica,EGEN,8.33,24,216
2020-01-03 00:00:00,5,LARES2,Térmica,EDPGP,9.24,34.5,250.5
2020-01-03 00:00:00,5,FRADE2B,Bombagem,EDPGP,9.26,49.5,300
2020-01-03 00:00:00,5,FRADE2B,Bombagem,EDPGP,9.27,46.5,346.5
2020-01-03 00:00:00,6,PEGO4,Térmica,EGEN,0,48,48
2020-01-03 00:00:00,6,LARES2,Térmica,EDPGP,0.8,30,78
2020-01-03 00:00:00,6,LARES2,Térmica,EDPGP,0.82,45,123
2020-01-03 00:00:00,6,LARES2,Térmica,EDPGP,0.86,45,168
2020-01-03 00:00:00,6,PEGO4,Térmica,EGEN,3.28,24,192
2020-01-03 00:00:00,6,PEGO4,Térmica,EGEN,6.57,24,216
2020-01-03 00:00:00,6,LARES2,Térmica,EDPGP,7.29,31.5,247.5
2020-01-03 00:00:00,6,FRADE2B,Bombagem,EDPGP,7.31,49.5,297
2020-01-03 00:00:00,6,FRADE2B,Bombagem,EDPGP,7.32,46.5,343.5
2020-01-03 00:00:00,7,PEGO4,Térmica,EGEN,0,48,48
2020-01-03 00:00:00,7,LARES2,Térmica,EDPGP,0.8,30,78
2020-01-03 00:00:00,7,LARES2,Térmica,EDPGP,0.82,45,123
2020-01-03 00:00:00,7,LARES2,Térmica,EDPGP,0.86,45,168
2020-01-03 00:00:00,7,PEGO4,Térmica,EGEN,6.15,24,192
2020-01-03 00:00:00,7,PEGO4,Térmica,EGEN,12.29,24,216
2020-01-03 00:00:00,7,LARES2,Térmica,EDPGP,13.65,31.5,247.5
2020-01-03 00:00:00,7,FRADE2B,Bombagem,EDPGP,13.67,49.5,297
2020-01-03 00:00:00,7,FRADE2B,Bombagem,EDPGP,13.68,46.5,343.5
2020-01-03 00:00:00,8,PEGO4,Térmica,EGEN,0,48,48
2020-01-03 00:00:00,8,LARES2,Térmica,EDPGP,0.8,30,78
2020-01-03 00:00:00,8,LARES2,Térmica,EDPGP,0.82,45,123
2020-01-03 00:00:00,8,LARES2,Térmica,EDPGP,0.86,45,168
2020-01-03 00:00:00,8,PEGO4,Térmica,EGEN,2.84,24,192
2020-01-03 00:00:00,8,PEGO4,Térmica,EGEN,5.67,24,216
2020-01-03 00:00:00,8,BEMPOS4,Hídrica,EDPGP,6.29,58.5,274.5
2020-01-03 00:00:00,8,LARES2,Térmica,EDPGP,6.33,45,319.5
2020-01-03 00:00:00,8,BEMPOS4,Hídrica,EDPGP,6.35,51,370.5
2020-01-03 00:00:00,9,PEGO4,Térmica,EGEN,0,24,24
2020-01-03 00:00:00,9,PEGO3,Térmica,EGEN,0,24,48
2020-01-03 00:00:00,9,LARES2,Térmica,EDPGP,0.8,30,78
2020-01-03 00:00:00,9,LARES2,Térmica,EDPGP,0.82,45,123
2020-01-03 00:00:00,9,RIBATE3,Térmica,EDPGP,0.84,30,153
2020-01-03 00:00:00,9,LARES2,Térmica,EDPGP,0.86,45,198
2020-01-03 00:00:00,9,PEGO3,Térmica,EGEN,2.2,24,222
2020-01-03 00:00:00,9,PEGO4,Térmica,EGEN,4.39,24,246
2020-01-03 00:00:00,9,LARES2,Térmica,EDPGP,4.87,43.5,289.5
2020-01-03 00:00:00,9,PEGO3,Térmica,EGEN,4.88,24,313.5
2020-01-03 00:00:00,9,ALINDO,Hídrica,EDPGP,4.89,96,409.5
2020-01-03 00:00:00,9,PEGO4,Térmica,EGEN,5.38,24,433.5
2020-01-03 00:00:00,9,PEGO3,Térmica,EGEN,5.88,24,457.5
2020-01-03 00:00:00,9,PEGO4,Térmica,EGEN,6.38,24,481.5
2020-01-03 00:00:00,10,PEGO4,Térmica,EGEN,0,24,24
2020-01-03 00:00:00,10,PEGO3,Térmica,EGEN,0,24,48
2020-01-03 00:00:00,10,LARES2,Térmica,EDPGP,0.8,30,78
2020-01-03 00:00:00,10,LARES2,Térmica,EDPGP,0.82,45,123
2020-01-03 00:00:00,10,RIBATE3,Térmica,EDPGP,0.84,34.5,157.5
2020-01-03 00:00:00,10,LARES2,Térmica,EDPGP,0.86,45,202.5
2020-01-03 00:00:00,10,PEGO3,Térmica,EGEN,2.92,24,226.5
2020-01-03 00:00:00,10,PEGO4,Térmica,EGEN,5.85,24,250.5
2020-01-03 00:00:00,10,LARES2,Térmica,EDPGP,6.49,45,295.5
2020-01-03 00:00:00,10,PEGO3,Térmica,EGEN,6.5,24,319.5
2020-01-03 00:00:00,10,ALINDO,Hídrica,EDPGP,6.51,96,415.5
2020-01-03 00:00:00,10,PEGO4,Térmica,EGEN,7,24,439.5
2020-01-03 00:00:00,10,PEGO3,Térmica,EGEN,7.5,24,463.5
2020-01-03 00:00:00,10,PEGO4,Térmica,EGEN,8,24,487.5
2020-01-03 00:00:00,11,PEGO4,Térmica,EGEN,0,24,24
2020-01-03 00:00:00,11,PEGO3,Térmica,EGEN,0,24,48
2020-01-03 00:00:00,11,LARES2,Térmica,EDPGP,0.8,30,78
2020-01-03 00:00:00,11,LARES2,Térmica,EDPGP,0.82,45,123
2020-01-03 00:00:00,11,RIBATE3,Térmica,EDPGP,0.84,31.5,154.5
2020-01-03 00:00:00,11,LARES2,Térmica,EDPGP,0.86,45,199.5
2020-01-03 00:00:00,11,RIBATE3,Térmica,EDPGP,0.88,30,229.5
2020-01-03 00:00:00,11,PEGO3,Térmica,EGEN,0.9,24,253.5
2020-01-03 00:00:00,11,PEGO4,Térmica,EGEN,1.8,24,277.5
2020-01-03 00:00:00,11,LARES2,Térmica,EDPGP,1.99,45,322.5
2020-01-03 00:00:00,11,PEGO3,Térmica,EGEN,2,24,346.5
2020-01-03 00:00:00,11,ALINDO,Hídrica,EDPGP,2.01,96,442.5
2020-01-03 00:00:00,11,PEGO4,Térmica,EGEN,2.5,24,466.5
2020-01-03 00:00:00,11,PEGO3,Térmica,EGEN,3,24,490.5
2020-01-03 00:00:00,11,PEGO4,Térmica,EGEN,3.5,24,514.5
2020-01-03 00:00:00,12,PEGO3,Térmica,EGEN,0,24,24
2020-01-03 00:00:00,12,PEGO4,Térmica,EGEN,0,24,48
2020-01-03 00:00:00,12,LARES2,Térmica,EDPGP,0.8,30,78
2020-01-03 00:00:00,12,LARES2,Térmica,EDPGP,0.82,45,123
2020-01-03 00:00:00,12,RIBATE3,Térmica,EDPGP,0.84,30,153
2020-01-03 00:00:00,12,LARES2,Térmica,EDPGP,0.86,45,198
2020-01-03 00:00:00,12,RIBATE3,Térmica,EDPGP,0.88,30,228
2020-01-03 00:00:00,12,RIBATE3,Térmica,EDPGP,0.9,22.5,250.5
2020-01-03 00:00:00,12,PEGO3,Térmica,EGEN,2.3,24,274.5
2020-01-03 00:00:00,12,PEGO4,Térmica,EGEN,4.59,24,298.5
2020-01-03 00:00:00,12,LARES2,Térmica,EDPGP,5.09,36,334.5
2020-01-03 00:00:00,12,PEGO3,Térmica,EGEN,5.1,24,358.5
2020-01-03 00:00:00,12,ALINDO,Hídrica,EDPGP,5.11,96,454.5
2020-01-03 00:00:00,12,PEGO4,Térmica,EGEN,5.6,24,478.5
2020-01-03 00:00:00,12,PEGO3,Térmica,EGEN,6.1,24,502.5
2020-01-03 00:00:00,12,PEGO4,Térmica,EGEN,6.6,24,526.5
2020-01-03 00:00:00,13,PEGO3,Térmica,EGEN,0,24,24
2020-01-03 00:00:00,13,PEGO4,Térmica,EGEN,0,24,48
2020-01-03 00:00:00,13,LARES2,Térmica,EDPGP,0.8,30,78
2020-01-03 00:00:00,13,LARES2,Térmica,EDPGP,0.82,45,123
2020-01-03 00:00:00,13,RIBATE3,Térmica,EDPGP,0.84,30,153
2020-01-03 00:00:00,13,LARES2,Térmica,EDPGP,0.86,45,198
2020-01-03 00:00:00,13,RIBATE3,Térmica,EDPGP,0.88,30,228
2020-01-03 00:00:00,13,RIBATE3,Térmica,EDPGP,0.9,22.5,274.5
2020-01-03 00:00:00,13,PEGO3,Térmica,EGEN,0.9,24,252
2020-01-03 00:00:00,13,PEGO4,Térmica,EGEN,1.8,24,298.5
2020-01-03 00:00:00,13,LARES2,Térmica,EDPGP,1.99,42,340.5
2020-01-03 00:00:00,13,PEGO3,Térmica,EGEN,2,24,364.5
2020-01-03 00:00:00,13,ALINDO,Hídrica,EDPGP,2.01,96,460.5
2020-01-03 00:00:00,13,PEGO4,Térmica,EGEN,2.5,24,484.5
2020-01-03 00:00:00,13,PEGO3,Térmica,EGEN,3,24,508.5
2020-01-03 00:00:00,13,PEGO4,Térmica,EGEN,3.5,24,532.5
2020-01-03 00:00:00,14,PEGO3,Térmica,EGEN,0,24,24
2020-01-03 00:00:00,14,PEGO4,Térmica,EGEN,0,24,48
2020-01-03 00:00:00,14,LARES2,Térmica,EDPGP,0.8,30,78
2020-01-03 00:00:00,14,LARES2,Térmica,EDPGP,0.82,45,123
2020-01-03 00:00:00,14,RIBATE3,Térmica,EDPGP,0.84,30,153
2020-01-03 00:00:00,14,LARES2,Térmica,EDPGP,0.86,45,198
2020-01-03 00:00:00,14,RIBATE3,Térmica,EDPGP,0.88,30,228
2020-01-03 00:00:00,14,RIBATE3,Térmica,EDPGP,0.9,22.5,250.5
2020-01-03 00:00:00,14,PEGO3,Térmica,EGEN,2.34,24,274.5
2020-01-03 00:00:00,14,PEGO4,Térmica,EGEN,4.67,24,298.5
2020-01-03 00:00:00,14,LARES2,Térmica,EDPGP,5.18,43.5,342
2020-01-03 00:00:00,14,PEGO3,Térmica,EGEN,5.19,24,366
2020-01-03 00:00:00,14,ALINDO,Hídrica,EDPGP,5.2,96,462
2020-01-03 00:00:00,14,PEGO4,Térmica,EGEN,5.69,24,486
2020-01-03 00:00:00,14,PEGO3,Térmica,EGEN,6.19,24,510
2020-01-03 00:00:00,14,PEGO4,Térmica,EGEN,6.69,24,534
2020-01-03 00:00:00,15,PEGO3,Térmica,EGEN,0,24,24
2020-01-03 00:00:00,15,PEGO4,Térmica,EGEN,0,24,48
2020-01-03 00:00:00,15,LARES2,Térmica,EDPGP,0.8,30,78
2020-01-03 00:00:00,15,LARES2,Térmica,EDPGP,0.82,45,123
2020-01-03 00:00:00,15,RIBATE3,Térmica,EDPGP,0.84,30,153
2020-01-03 00:00:00,15,LARES2,Térmica,EDPGP,0.86,45,198
2020-01-03 00:00:00,15,RIBATE3,Térmica,EDPGP,0.88,30,228
2020-01-03 00:00:00,15,RIBATE3,Térmica,EDPGP,0.9,22.5,250.5
2020-01-03 00:00:00,15,PEGO3,Térmica,EGEN,2.13,24,274.5
2020-01-03 00:00:00,15,PEGO4,Térmica,EGEN,4.26,24,298.5
2020-01-03 00:00:00,15,LARES2,Térmica,EDPGP,4.72,37.5,336
2020-01-03 00:00:00,15,PEGO3,Térmica,EGEN,4.73,24,360
2020-01-03 00:00:00,15,ALINDO,Hídrica,EDPGP,4.74,96,456
2020-01-03 00:00:00,15,PEGO4,Térmica,EGEN,5.23,24,480
2020-01-03 00:00:00,15,PEGO3,Térmica,EGEN,5.73,24,504
2020-01-03 00:00:00,15,PEGO4,Térmica,EGEN,6.23,24,528
2020-01-03 00:00:00,16,PEGO3,Térmica,EGEN,0,24,24
2020-01-03 00:00:00,16,PEGO4,Térmica,EGEN,0,24,48
2020-01-03 00:00:00,16,LARES2,Térmica,EDPGP,0.8,30,78
2020-01-03 00:00:00,16,LARES2,Térmica,EDPGP,0.82,45,123
2020-01-03 00:00:00,16,RIBATE3,Térmica,EDPGP,0.84,30,153
2020-01-03 00:00:00,16,LARES2,Térmica,EDPGP,0.86,45,198
2020-01-03 00:00:00,16,RIBATE3,Térmica,EDPGP,0.88,30,228
2020-01-03 00:00:00,16,RIBATE3,Térmica,EDPGP,0.9,22.5,250.5
2020-01-03 00:00:00,16,PEGO3,Térmica,EGEN,1.8,24,274.5
2020-01-03 00:00:00,16,PEGO4,Térmica,EGEN,3.6,24,298.5
2020-01-03 00:00:00,16,LARES2,Térmica,EDPGP,3.99,39,337.5
2020-01-03 00:00:00,16,PEGO3,Térmica,EGEN,4,24,361.5
2020-01-03 00:00:00,16,BEMPOS4,Hídrica,EDPGP,4.03,96,457.5
2020-01-03 00:00:00,16,PEGO4,Térmica,EGEN,4.5,24,481.5
2020-01-03 00:00:00,16,PEGO3,Térmica,EGEN,5,24,505.5
2020-01-03 00:00:00,16,PEGO4,Térmica,EGEN,5.5,24,529.5
2020-01-03 00:00:00,17,PEGO4,Térmica,EGEN,0,24,24
2020-01-03 00:00:00,17,PEGO3,Térmica,EGEN,0,24,48
2020-01-03 00:00:00,17,LARES2,Térmica,EDPGP,0.8,30,78
2020-01-03 00:00:00,17,LARES2,Térmica,EDPGP,0.82,45,123
2020-01-03 00:00:00,17,RIBATE3,Térmica,EDPGP,0.84,30,153
2020-01-03 00:00:00,17,LARES2,Térmica,EDPGP,0.86,45,198
2020-01-03 00:00:00,17,RIBATE3,Térmica,EDPGP,0.88,30,228
2020-01-03 00:00:00,17,RIBATE3,Térmica,EDPGP,0.9,22.5,250.5
2020-01-03 00:00:00,17,PEGO3,Térmica,EGEN,1.8,24,274.5
2020-01-03 00:00:00,17,PEGO4,Térmica,EGEN,3.6,24,298.5
2020-01-03 00:00:00,17,LARES2,Térmica,EDPGP,3.99,34.5,333
2020-01-03 00:00:00,17,PEGO3,Térmica,EGEN,4,24,357
2020-01-03 00:00:00,17,BEMPOS4,Hídrica,EDPGP,4.03,96,453
2020-01-03 00:00:00,17,PEGO4,Térmica,EGEN,4.5,24,477
2020-01-03 00:00:00,17,PEGO3,Térmica,EGEN,5,24,501
2020-01-03 00:00:00,17,PEGO4,Térmica,EGEN,5.5,24,525
2020-01-03 00:00:00,18,PEGO3,Térmica,EGEN,0,24,24
2020-01-03 00:00:00,18,PEGO4,Térmica,EGEN,0,24,48
2020-01-03 00:00:00,18,LARES2,Térmica,EDPGP,0.8,30,78
2020-01-03 00:00:00,18,LARES2,Térmica,EDPGP,0.82,45,123
2020-01-03 00:00:00,18,RIBATE3,Térmica,EDPGP,0.84,30,153
2020-01-03 00:00:00,18,LARES2,Térmica,EDPGP,0.86,45,198
2020-01-03 00:00:00,18,RIBATE3,Térmica,EDPGP,0.88,28.5,226.5
2020-01-03 00:00:00,18,RIBATE3,Térmica,EDPGP,0.9,22.5,249
2020-01-03 00:00:00,18,PEGO3,Térmica,EGEN,1.12,24,273
2020-01-03 00:00:00,18,PEGO4,Térmica,EGEN,2.25,24,297
2020-01-03 00:00:00,18,LARES2,Térmica,EDPGP,2.49,34.5,331.5
2020-01-03 00:00:00,18,PEGO3,Térmica,EGEN,2.5,24,355.5
2020-01-03 00:00:00,18,ALINDO,Hídrica,EDPGP,2.51,96,451.5
2020-01-03 00:00:00,18,PEGO4,Térmica,EGEN,3,24,475.5
2020-01-03 00:00:00,18,PEGO3,Térmica,EGEN,3.5,24,499.5
2020-01-03 00:00:00,18,PEGO4,Térmica,EGEN,4,24,523.5
2020-01-03 00:00:00,19,PEGO3,Térmica,EGEN,0,24,24
2020-01-03 00:00:00,19,PEGO4,Térmica,EGEN,0,24,48
2020-01-03 00:00:00,19,LARES2,Térmica,EDPGP,0.8,30,78
2020-01-03 00:00:00,19,LARES2,Térmica,EDPGP,0.82,45,123
2020-01-03 00:00:00,19,RIBATE3,Térmica,EDPGP,0.84,33,156
2020-01-03 00:00:00,19,LARES2,Térmica,EDPGP,0.86,45,201
2020-01-03 00:00:00,19,PEGO3,Térmica,EGEN,2.46,24,225
2020-01-03 00:00:00,19,PEGO4,Térmica,EGEN,4.92,24,249
2020-01-03 00:00:00,19,LARES2,Térmica,EDPGP,5.46,45,294
2020-01-03 00:00:00,19,PEGO3,Térmica,EGEN,5.47,24,318
2020-01-03 00:00:00,19,ALINDO,Hídrica,EDPGP,5.48,96,414
2020-01-03 00:00:00,19,PEGO4,Térmica,EGEN,5.97,24,438
2020-01-03 00:00:00,19,PEGO3,Térmica,EGEN,6.47,24,462
2020-01-03 00:00:00,19,PEGO4,Térmica,EGEN,6.97,24,486
2020-01-03 00:00:00,20,PEGO3,Térmica,EGEN,0,24,24
2020-01-03 00:00:00,20,PEGO4,Térmica,EGEN,0,24,48
2020-01-03 00:00:00,20,LARES2,Térmica,EDPGP,0.8,30,78
2020-01-03 00:00:00,20,LARES2,Térmica,EDPGP,0.82,45,123
2020-01-03 00:00:00,20,RIBATE3,Térmica,EDPGP,0.84,30,153
2020-01-03 00:00:00,20,LARES2,Térmica,EDPGP,0.86,45,198
2020-01-03 00:00:00,20,RIBATE3,Térmica,EDPGP,0.88,30,228
2020-01-03 00:00:00,20,PEGO3,Térmica,EGEN,1.53,24,252
2020-01-03 00:00:00,20,PEGO4,Térmica,EGEN,3.07,24,276
2020-01-03 00:00:00,20,LARES2,Térmica,EDPGP,3.4,36,312
2020-01-03 00:00:00,20,PEGO3,Térmica,EGEN,3.41,24,336
2020-01-03 00:00:00,20,ALINDO,Hídrica,EDPGP,3.42,96,432
2020-01-03 00:00:00,20,PEGO4,Térmica,EGEN,3.91,24,456
2020-01-03 00:00:00,20,PEGO3,Térmica,EGEN,4.41,24,480
2020-01-03 00:00:00,20,PEGO4,Térmica,EGEN,4.91,24,504
2020-01-03 00:00:00,21,PEGO3,Térmica,EGEN,0,24,24
2020-01-03 00:00:00,21,PEGO4,Térmica,EGEN,0,24,48
2020-01-03 00:00:00,21,LARES2,Térmica,EDPGP,0.8,30,78
2020-01-03 00:00:00,21,LARES2,Térmica,EDPGP,0.82,45,123
2020-01-03 00:00:00,21,RIBATE3,Térmica,EDPGP,0.84,30,153
2020-01-03 00:00:00,21,LARES2,Térmica,EDPGP,0.86,45,198
2020-01-03 00:00:00,21,RIBATE3,Térmica,EDPGP,0.88,30,228
2020-01-03 00:00:00,21,PEGO3,Térmica,EGEN,1.35,24,252
2020-01-03 00:00:00,21,PEGO4,Térmica,EGEN,2.7,24,276
2020-01-03 00:00:00,21,LARES2,Térmica,EDPGP,2.99,45,321
2020-01-03 00:00:00,21,PEGO3,Térmica,EGEN,3,24,345
2020-01-03 00:00:00,21,ALINDO,Hídrica,EDPGP,3.01,96,441
2020-01-03 00:00:00,21,PEGO4,Térmica,EGEN,3.5,24,465
2020-01-03 00:00:00,21,PEGO3,Térmica,EGEN,4,24,489
2020-01-03 00:00:00,21,PEGO4,Térmica,EGEN,4.5,24,513
2020-01-03 00:00:00,22,PEGO3,Térmica,EGEN,0,24,24
2020-01-03 00:00:00,22,PEGO4,Térmica,EGEN,0,24,48
2020-01-03 00:00:00,22,LARES2,Térmica,EDPGP,0.8,30,78
2020-01-03 00:00:00,22,LARES2,Térmica,EDPGP,0.82,45,123
2020-01-03 00:00:00,22,RIBATE3,Térmica,EDPGP,0.84,30,153
2020-01-03 00:00:00,22,LARES2,Térmica,EDPGP,0.86,45,198
2020-01-03 00:00:00,22,RIBATE3,Térmica,EDPGP,0.88,31.5,229.5
2020-01-03 00:00:00,22,PEGO3,Térmica,EGEN,0.9,24,253.5
2020-01-03 00:00:00,22,PEGO4,Térmica,EGEN,1.8,24,277.5
2020-01-03 00:00:00,22,LARES2,Térmica,EDPGP,1.99,45,322.5
2020-01-03 00:00:00,22,PEGO3,Térmica,EGEN,2,24,346.5
2020-01-03 00:00:00,22,ALINDO,Hídrica,EDPGP,2.01,96,442.5
2020-01-03 00:00:00,22,PEGO4,Térmica,EGEN,2.5,24,466.5
2020-01-03 00:00:00,22,PEGO3,Térmica,EGEN,3,24,490.5
2020-01-03 00:00:00,22,PEGO4,Térmica,EGEN,3.5,24,514.5
2020-01-03 00:00:00,23,PEGO3,Térmica,EGEN,0,24,24
2020-01-03 00:00:00,23,PEGO4,Térmica,EGEN,0,24,48
2020-01-03 00:00:00,23,LARES2,Térmica,EDPGP,0.8,30,78
2020-01-03 00:00:00,23,LARES2,Térmica,EDPGP,0.82,45,123
2020-01-03 00:00:00,23,RIBATE3,Térmica,EDPGP,0.84,30,153
2020-01-03 00:00:00,23,LARES2,Térmica,EDPGP,0.86,45,198
2020-01-03 00:00:00,23,RIBATE3,Térmica,EDPGP,0.88,30,228
2020-01-03 00:00:00,23,PEGO3,Térmica,EGEN,2.72,24,252
2020-01-03 00:00:00,23,PEGO4,Térmica,EGEN,5.44,24,276
2020-01-03 00:00:00,23,LARES2,Térmica,EDPGP,6.03,39,315
2020-01-03 00:00:00,23,PEGO3,Térmica,EGEN,6.04,24,339
2020-01-03 00:00:00,23,BEMPOS4,Hídrica,EDPGP,6.07,96,435
2020-01-03 00:00:00,23,PEGO4,Térmica,EGEN,6.54,24,459
2020-01-03 00:00:00,23,PEGO3,Térmica,EGEN,7.04,24,483
2020-01-03 00:00:00,23,PEGO4,Térmica,EGEN,7.54,24,507
2020-01-03 00:00:00,24,PEGO3,Térmica,EGEN,0,24,24
2020-01-03 00:00:00,24,PEGO4,Térmica,EGEN,0,24,48
2020-01-03 00:00:00,24,LARES2,Térmica,EDPGP,0.8,30,78
2020-01-03 00:00:00,24,LARES2,Térmica,EDPGP,0.82,45,123
2020-01-03 00:00:00,24,LARES2,Térmica,EDPGP,0.86,45,168
2020-01-03 00:00:00,24,BEMPOS4,Hídrica,EDPGP,0.9,117,285
2020-01-03 00:00:00,24,PEGO3,Térmica,EGEN,1.8,24,309
2020-01-03 00:00:00,24,PEGO4,Térmica,EGEN,3.6,24,333
2020-01-03 00:00:00,24,LARES2,Térmica,EDPGP,3.99,40.5,373.5
2020-01-03 00:00:00,24,PEGO3,Térmica,EGEN,4,24,397.5
2020-01-03 00:00:00,24,PICOTE4,Hídrica,EDPGP,4.01,96,493.5
2020-01-03 00:00:00,24,PEGO4,Térmica,EGEN,4.5,24,517.5
2020-01-03 00:00:00,24,PEGO3,Térmica,EGEN,5,24,541.5
2020-01-03 00:00:00,24,PEGO4,Térmica,EGEN,5.5,24,565.5
2020-01-04 00:00:00,1,ALINDO,Hídrica,EDPGP,0.8,127.5,127.5
